"DayOfWeek","Area ID","Reporting District","Victim Age","Victim Sex","Victim Descent","Premise Code","DR Number","MonthOccurred","HourOccurred","ReportingDelay","InjuryStatus","AtIntersection ","CollisionType"
3,13,1363,26,"F","H",101,231310799,5,17,0,"1 - Injury","No","Veh vs Veh"
4,1,158,24,"M","H",101,230113737,6,8,0,"1 - Injury","Yes","Veh vs Veh"
3,16,1663,44,"M","H",101,231615357,12,9,0,"0 - No Injury","Yes","Veh vs Veh"
7,17,1768,37,"M","B",101,231719237,12,19,1,"1 - Injury","Unknown","Veh vs Ped"
7,17,1779,31,"F","B",101,231710873,6,17,1,"1 - Injury","Yes","Veh vs Veh"
1,18,1871,40,"M","H",108,231811493,6,1,1,"0 - No Injury","Unknown","Unknown"
6,16,1676,26,"M","H",101,231608865,6,6,3,"1 - Injury","No","Veh vs Veh"
5,8,822,43,"F","A",101,230810575,6,13,0,"1 - Injury","No","Veh vs Veh"
6,15,1519,41,"F","W",101,231509277,5,16,0,"1 - Injury","No","Veh vs Veh"
6,10,1079,38,"F","H",101,231009886,6,12,0,"1 - Injury","Yes","Veh vs Veh"
1,12,1249,29,"F","H",101,231213421,6,10,2,"1 - Injury","Unknown","Veh vs Ped"
2,6,659,52,"M","O",101,230610815,6,16,1,"0 - No Injury","No","Veh vs Parked Veh"
1,17,1735,41,"M","H",101,231710393,5,7,0,"0 - No Injury","No","Veh vs Parked Veh"
2,20,2024,44,"M","H",101,232010843,5,5,0,"1 - Injury","Yes","Veh vs Veh"
6,17,1735,20,"M","H",101,231719570,12,21,1,"1 - Injury","No","Veh vs M/C"
1,17,1771,25,"M","H",101,231719605,12,11,0,"1 - Injury","No","Veh vs Fixed Object"
1,17,1794,39,"M","H",101,231719616,12,18,0,"1 - Injury","No","Veh vs Ped"
4,17,1753,38,"M","H",101,231719480,12,17,0,"1 - Injury","No","Veh vs Ped"
3,1,195,43,"M","W",101,230113687,6,10,0,"0 - No Injury","No","M/C vs Veh"
7,12,1213,23,"F","H",101,231213274,6,16,0,"0 - No Injury","Unknown","Veh vs Veh"
4,12,1252,32,"M","B",101,231213486,6,15,0,"0 - No Injury","Unknown","Veh vs Veh"
1,21,2148,59,"M","H",101,232109948,6,21,1,"1 - Injury","No","Veh vs Veh"
7,19,1907,68,"M","B",101,231910069,6,14,0,"1 - Injury","No","Veh vs M/C"
2,5,514,60,"M","H",101,230509600,6,12,0,"0 - No Injury","No","M/C vs Veh"
2,2,266,22,"F","H",101,230211848,6,13,0,"0 - No Injury","No","Veh vs Fixed Object"
6,14,1405,92,"M","W",101,231411661,6,10,0,"1 - Injury","No","Veh vs Veh"
5,7,759,23,"F","H",101,230710301,6,9,0,"1 - Injury","Yes","Veh vs Veh"
3,12,1259,40,"F","H",101,231213492,6,18,1,"0 - No Injury","Unknown","Veh vs Parked Veh"
7,1,151,30,"M","O",101,230113812,5,21,12,"0 - No Injury","Yes","Veh vs Veh"
2,4,438,25,"M","B",101,230409110,6,21,0,"1 - Injury","Yes","Veh vs M/C"
1,18,1871,40,"M","H",108,231811489,6,1,1,"0 - No Injury","Unknown","Veh vs Fixed Object"
7,12,1269,38,"F","H",101,231213384,6,16,3,"1 - Injury","Yes","Veh vs Veh"
1,17,1764,45,"M","W",101,231719618,12,21,1,"0 - No Injury","No","Veh vs Fixed Object"
2,17,1708,18,"M","H",101,231719631,12,9,0,"0 - No Injury","Yes","Veh vs Fixed Object"
4,17,1727,86,"M","H",101,231719737,12,15,0,"1 - Injury","Yes","Veh vs M/C"
1,4,438,23,"F","H",101,230409043,6,0,0,"1 - Injury","Yes","Veh vs Fixed Object"
1,10,1007,54,"F","O",101,231009648,5,1,0,"1 - Injury","No","Veh vs Veh"
5,17,1782,31,"M","H",101,231719754,12,7,0,"1 - Injury","Unknown","Veh vs Veh"
1,16,1641,39,"X","X",101,231608639,5,7,0,"0 - No Injury","No","Veh vs Parked Veh"
2,17,1703,45,"M","O",101,231719658,12,1,0,"0 - No Injury","No","Veh vs Parked Veh"
4,18,1821,35,"M","B",101,231811622,6,22,1,"1 - Injury","Unknown","Veh vs Veh"
7,11,1135,35,"M","H",101,231109692,6,1,0,"0 - No Injury","Yes","Veh vs Veh"
4,13,1363,27,"M","H",101,231311925,6,15,0,"0 - No Injury","No","Veh vs Parked Veh"
3,2,236,34,"M","H",101,230212045,6,19,1,"1 - Injury","No","Veh vs Veh"
4,1,191,40,"F","B",101,230113756,6,5,0,"0 - No Injury","No","Veh vs Parked Veh"
3,18,1826,49,"F","B",101,231821199,10,17,61,"1 - Injury","Yes","Veh vs Veh"
3,18,1801,19,"M","H",101,231821323,12,20,1,"1 - Injury","Unknown","Veh vs Veh"
3,18,1826,25,"F","H",101,231821278,12,11,0,"1 - Injury","Yes","Veh vs Veh"
2,13,1346,33,"F","H",101,231311812,6,8,0,"1 - Injury","Yes","Veh vs Veh"
4,12,1249,40,"M","O",102,231213487,6,0,0,"1 - Injury","Unknown","Veh vs Fixed Object"
2,19,1907,57,"M","H",101,231909878,5,18,0,"1 - Injury","Yes","Veh vs Veh"
4,8,817,34,"F","B",101,230810549,6,13,0,"1 - Injury","No","Veh vs Veh"
6,5,583,45,"M","W",101,230509479,6,2,0,"1 - Injury","Unknown","Veh vs Parked Veh"
4,14,1454,21,"F","H",101,231411937,6,20,0,"1 - Injury","No","Veh vs Veh"
3,1,185,32,"M","H",101,230113690,6,15,0,"0 - No Injury","No","Veh vs Parked Veh"
4,18,1881,40,"F","H",101,231821327,12,19,1,"1 - Injury","Unknown","Veh vs Ped"
7,12,1268,67,"F","H",101,231208600,3,13,83,"1 - Injury","No","Veh vs Veh"
2,19,1918,31,"M","H",101,231910120,6,0,0,"1 - Injury","No","Veh vs Ped"
3,19,1998,29,"M","O",101,231918242,12,12,0,"0 - No Injury","Yes","Veh vs Veh"
7,14,1443,67,"M","H",101,231411707,6,10,0,"1 - Injury","No","Veh vs Parked Veh"
6,19,1958,40,"M","H",101,231918155,12,18,1,"1 - Injury","No","Veh vs Ped"
7,21,2133,65,"F","W",101,232109900,6,12,0,"1 - Injury","No","Veh vs Parked Veh"
7,16,1608,53,"M","B",101,231608816,6,20,0,"0 - No Injury","No","Veh vs Fixed Object"
3,19,1936,17,"M","H",101,231918251,12,20,1,"0 - No Injury","No","Veh vs Parked Veh"
5,10,1004,19,"F","H",101,231010064,6,1,0,"0 - No Injury","Yes","Veh vs Veh"
3,6,656,23,"F","W",101,230610806,6,2,0,"1 - Injury","No","Veh vs Veh"
2,20,2076,40,"M","H",101,232010841,5,1,0,"0 - No Injury","No","Veh vs Parked Veh"
3,19,1943,17,"M","H",101,231918252,12,20,1,"0 - No Injury","No","Veh vs Parked Veh"
5,20,2062,39,"M","B",101,232019793,12,4,0,"1 - Injury","No","Veh vs Veh"
2,20,2015,46,"F","H",101,232019831,12,4,25,"1 - Injury","Yes","Veh vs Ped"
5,13,1362,13,"M","B",101,231312024,6,18,1,"1 - Injury","Yes","Unknown"
7,19,1962,36,"M","H",101,231918363,12,7,0,"0 - No Injury","No","Veh vs Parked Veh"
3,17,1781,42,"M","H",101,231710959,6,8,0,"1 - Injury","Yes","Veh vs Veh"
5,11,1135,49,"M","H",101,231109937,6,18,1,"0 - No Injury","Yes","Veh vs Fixed Object"
6,16,1621,58,"M","H",101,231609034,6,18,0,"1 - Injury","No","Veh vs Veh"
7,21,2126,45,"M","H",101,232110175,6,2,0,"0 - No Injury","No","Veh vs Parked Veh"
3,21,2133,79,"M","A",101,232118090,12,7,0,"1 - Injury","No","Veh vs Ped"
1,2,265,41,"M","H",101,240204002,12,19,1,"0 - No Injury","No","Veh vs Parked Veh"
6,7,777,32,"M","O",101,230718782,12,1,12,"0 - No Injury","Unknown","Veh vs Parked Veh"
7,13,1371,30,"F","H",101,231322758,12,20,0,"0 - No Injury","No","Unknown"
6,20,2005,99,"M","O",101,232019832,12,18,0,"0 - No Injury","No","Veh vs Parked Veh"
1,13,1362,40,"M","H",101,231322760,12,1,0,"0 - No Injury","No","Veh vs Parked Veh"
4,12,1258,55,"M","H",101,231225884,12,6,4,"0 - No Injury","Unknown","Veh vs Veh"
7,16,1602,24,"F","H",101,231615305,12,20,0,"0 - No Injury","No","Veh vs Veh"
6,11,1148,22,"M","H",101,231117383,12,23,1,"0 - No Injury","No","Veh vs Parked Veh"
7,15,1549,20,"M","H",101,231519707,12,0,1,"0 - No Injury","Yes","Veh vs Veh"
6,20,2011,20,"M","H",101,242004048,12,16,5,"1 - Injury","No","Veh vs Veh"
7,2,269,65,"M","H",101,230223351,12,17,0,"0 - No Injury","Unknown","Veh vs Parked Veh"
6,1,182,41,"M","H",101,240104311,12,19,7,"0 - No Injury","No","Veh vs Veh"
1,5,509,27,"M","B",101,240504023,12,22,1,"1 - Injury","Unknown","Veh vs Ped"
7,19,1981,39,"F","O",101,241904077,12,6,25,"1 - Injury","No","Veh vs Veh"
1,4,438,23,"M","B",101,230415880,12,6,0,"1 - Injury","Yes","Veh vs Veh"
7,10,1008,69,"M","H",103,231017746,12,19,0,"0 - No Injury","No","Veh vs Fixed Object"
7,8,885,38,"M","B",101,230818605,12,12,0,"0 - No Injury","Yes","Veh vs Veh"
7,12,1257,40,"F","H",101,231225875,12,23,1,"0 - No Injury","Unknown","Veh vs Veh"
4,7,723,99,"F","O",101,230715374,10,9,0,"0 - No Injury","No","Veh vs Parked Veh"
4,10,1019,35,"M","H",101,231017639,12,22,0,"0 - No Injury","No","Veh vs Fixed Object"
1,13,1322,32,"M","H",101,231322821,12,20,0,"0 - No Injury","No","Unknown"
7,2,281,26,"F","H",101,240204033,12,21,3,"0 - No Injury","Yes","Veh vs Veh"
7,7,729,30,"F","O",101,230719040,12,11,0,"1 - Injury","No","Veh vs Ped"
1,4,479,15,"M","H",101,230415882,12,11,0,"1 - Injury","No","Veh vs Veh"
4,13,1347,27,"M","H",101,241304183,1,16,365,"0 - No Injury","No","Veh vs Veh"
3,6,636,32,"F","B",101,240604112,12,18,16,"1 - Injury","Yes","Veh vs Ped"
1,7,706,31,"F","H",101,230719098,12,17,0,"1 - Injury","No","Veh vs Parked Veh"
1,12,1235,40,"M","H",101,241204011,12,23,1,"1 - Injury","Yes","Veh vs Veh"
7,19,1964,22,"M","O",101,231918380,12,22,1,"0 - No Injury","No","Veh vs Parked Veh"
7,20,2083,39,"M","H",101,232019859,12,13,0,"0 - No Injury","No","Veh vs Parked Veh"
1,20,2019,55,"M","B",101,242004006,1,6,365,"1 - Injury","No","Veh vs Veh"
1,15,1563,22,"F","O",102,241504274,12,5,5,"1 - Injury","No","Veh vs Parked Veh"
7,10,1001,32,"M","H",102,231017244,12,2,0,"1 - Injury","No","Veh vs Fixed Object"
6,1,118,33,"F","H",101,230113890,6,12,0,"0 - No Injury","No","Veh vs Veh"
7,2,233,42,"F","K",101,230206322,2,19,0,"1 - Injury","No","Veh vs Veh"
1,2,251,17,"F","H",101,230206354,2,16,0,"1 - Injury","No","Veh vs Ped"
3,2,204,37,"F","H",101,230211737,5,18,4,"1 - Injury","Yes","Veh vs Parked Veh"
4,1,163,23,"M","W",101,230113777,6,19,0,"0 - No Injury","No","Veh vs Veh"
6,2,245,53,"M","H",101,230211846,6,17,3,"1 - Injury","No","Veh vs Ped"
6,2,219,64,"M","W",101,230212187,6,20,0,"1 - Injury","Yes","Veh vs Veh"
7,2,257,33,"M","H",101,230212212,6,10,0,"0 - No Injury","No","Veh vs Parked Veh"
7,2,201,28,"M","B",101,230212189,6,2,0,"1 - Injury","Yes","Veh vs Ped"
6,7,705,40,"M","B",101,230710432,4,15,51,"0 - No Injury","No","Veh vs Parked Veh"
3,7,766,41,"M","H",101,230710567,6,17,2,"1 - Injury","No","Veh vs Ped"
7,7,777,35,"M","H",101,230710613,4,19,48,"0 - No Injury","No","Veh vs Veh"
6,8,882,35,"M","W",101,230810623,6,18,0,"0 - No Injury","Yes","Veh vs Veh"
2,9,914,99,"M","O",101,230910202,6,3,0,"0 - No Injury","No","Veh vs Parked Veh"
7,11,1177,45,"F","H",101,231109960,6,3,0,"1 - Injury","Yes","Veh vs Veh"
5,10,1007,31,"M","H",101,231009804,6,0,0,"1 - Injury","Yes","Veh vs Veh"
5,10,1045,50,"M","H",101,231009850,6,14,0,"0 - No Injury","No","Veh vs Parked Veh"
3,10,1001,33,"M","H",101,231010018,6,10,0,"1 - Injury","No","Veh vs Veh"
3,10,1003,36,"F","B",101,231010050,6,15,1,"1 - Injury","No","Veh vs Veh"
4,10,1025,41,"M","H",101,231010053,6,10,0,"1 - Injury","No","Veh vs Ped"
4,10,1027,22,"M","H",101,231010062,6,18,1,"1 - Injury","Yes","Veh vs Veh"
5,10,1049,32,"F","O",101,231010079,6,9,0,"0 - No Injury","No","Veh vs Veh"
5,11,1115,37,"F","H",101,231109196,5,17,2,"1 - Injury","Yes","Unknown"
1,12,1259,22,"M","H",101,231213320,6,20,0,"1 - Injury","Yes","Veh vs Fixed Object"
7,13,1383,32,"M","B",101,231311738,6,17,0,"1 - Injury","No","Veh vs M/C"
3,13,1351,40,"M","W",101,231311896,6,21,0,"0 - No Injury","Yes","Veh vs Fixed Object"
6,13,1309,35,"F","H",101,231312011,6,2,0,"1 - Injury","Unknown","Unknown"
6,13,1351,32,"M","H",101,231312071,6,19,1,"0 - No Injury","No","Veh vs Parked Veh"
7,13,1331,22,"M","H",101,231312080,6,2,0,"0 - No Injury","No","Veh vs Fixed Object"
7,14,1406,36,"F","W",101,231411367,5,0,0,"1 - Injury","No","Veh vs Ped"
5,15,1591,81,"F","W",101,231510236,5,13,0,"1 - Injury","No","Veh vs Parked Veh"
6,14,1402,38,"M","H",101,231411930,4,21,61,"0 - No Injury","No","Veh vs Parked Veh"
5,15,1527,60,"M","H",101,231510764,6,20,1,"0 - No Injury","No","Veh vs Fixed Object"
3,15,1519,61,"M","B",101,231510104,5,22,1,"1 - Injury","Yes","Veh vs Ped"
5,15,1529,88,"M","O",101,231510237,5,10,0,"1 - Injury","No","Veh vs Parked Veh"
7,14,1488,38,"M","A",101,231411756,6,12,0,"1 - Injury","No","Veh vs Ped"
1,14,1441,36,"F","W",103,231411789,6,8,0,"0 - No Injury","No","Veh vs Parked Veh"
5,14,1412,51,"M","W",101,231412003,6,13,0,"0 - No Injury","Yes","Veh vs Veh"
6,16,1641,46,"M","H",101,231608601,5,17,0,"1 - Injury","No","Veh vs Veh"
2,17,1787,65,"M","H",101,231710098,5,15,0,"0 - No Injury","Yes","Veh vs Veh"
3,17,1727,34,"M","A",101,231710126,5,6,0,"0 - No Injury","Yes","Veh vs Veh"
6,17,1701,99,"X","X",101,231710321,5,10,0,"0 - No Injury","No","Veh vs Parked Veh"
4,17,1779,43,"F","O",101,231710989,6,9,0,"0 - No Injury","No","Veh vs Veh"
2,4,469,27,"M","H",101,240404241,1,1,365,"0 - No Injury","No","Veh vs Parked Veh"
7,5,500,99,"F","H",101,231608607,5,5,0,"0 - No Injury","No","Veh vs Parked Veh"
4,19,1987,62,"M","W",101,231909713,5,21,1,"1 - Injury","No","Veh vs Veh"
2,16,1622,99,"M","O",102,231608866,6,2,0,"0 - No Injury","No","Veh vs Fixed Object"
3,17,1788,42,"F","O",101,231711008,6,20,2,"1 - Injury","No","Veh vs Veh"
4,19,1945,73,"M","O",101,231909724,5,9,1,"0 - No Injury","No","Veh vs Parked Veh"
5,20,2074,51,"M","H",101,232010760,5,20,1,"0 - No Injury","No","Veh vs Veh"
2,19,1991,32,"F","H",101,231910153,6,12,0,"1 - Injury","Yes","Veh vs Veh"
7,20,2056,22,"M","H",101,232010840,5,22,2,"0 - No Injury","No","Veh vs Parked Veh"
4,20,2024,28,"M","W",101,232011026,5,18,3,"1 - Injury","Yes","Veh vs Veh"
4,20,2076,28,"M","H",101,232011216,5,12,21,"0 - No Injury","No","Veh vs Parked Veh"
7,20,2062,24,"M","W",101,232011180,5,22,10,"0 - No Injury","No","Veh vs Veh"
1,20,2056,30,"F","H",101,232011115,6,18,0,"0 - No Injury","No","Veh vs Parked Veh"
2,20,2041,40,"F","B",101,232011135,6,10,0,"1 - Injury","Yes","Veh vs Veh"
1,20,2019,22,"F","A",101,232011091,6,0,0,"0 - No Injury","No","Veh vs Veh"
3,21,2189,35,"M","B",101,232110028,6,19,0,"0 - No Injury","No","Veh vs Fixed Object"
7,15,1548,63,"F","H",101,231510835,6,1,0,"1 - Injury","Yes","Veh vs Veh"
5,21,2125,39,"M","H",101,232110098,6,14,0,"0 - No Injury","No","Veh vs Bike"
5,21,2144,17,"M","O",101,232110100,6,15,0,"0 - No Injury","Yes","Veh vs Veh"
5,21,2143,24,"M","O",101,232110133,6,21,1,"1 - Injury","Yes","Veh vs Veh"
7,7,784,53,"F","H",101,230710417,6,22,1,"0 - No Injury","No","Veh vs Parked Veh"
7,6,663,53,"M","H",101,230610928,6,8,0,"0 - No Injury","No","Veh vs Veh"
4,8,808,46,"F","W",104,230810839,6,12,0,"0 - No Injury","No","Veh vs Parked Veh"
2,16,1685,50,"M","W",101,231608885,6,16,0,"0 - No Injury","No","Veh vs Fixed Object"
5,1,156,30,"M","H",101,230113837,6,15,0,"1 - Injury","No","Veh vs Parked Veh"
7,21,2185,30,"F","H",101,232110174,6,2,0,"0 - No Injury","No","Veh vs Parked Veh"
5,17,1787,22,"M","O",101,231711437,6,23,1,"0 - No Injury","No","Veh vs Fixed Object"
5,9,914,99,"X","X",101,230910648,6,13,0,"0 - No Injury","No","Veh vs Parked Veh"
7,3,396,30,"M","B",102,230312025,6,4,0,"0 - No Injury","Unknown","Veh vs Fixed Object"
3,1,101,24,"M","H",101,230114152,6,6,0,"0 - No Injury","No","Veh vs Fixed Object"
1,8,849,69,"M","W",101,230810688,6,7,0,"1 - Injury","Yes","Veh vs M/C"
3,3,396,27,"F","H",101,230312255,4,17,58,"1 - Injury","No","Veh vs Bike"
4,11,1143,25,"M","H",108,231110133,6,16,0,"0 - No Injury","No","Veh vs Veh"
5,16,1617,75,"F","O",101,231609211,6,18,0,"1 - Injury","No","Veh vs Veh"
2,17,1716,50,"F","O",101,231711191,6,16,0,"0 - No Injury","No","Veh vs Veh"
6,19,1942,21,"F","H",101,231910574,6,2,0,"0 - No Injury","Yes","Veh vs Fixed Object"
1,20,2044,41,"M","H",101,232011103,6,16,0,"1 - Injury","No","Veh vs Veh"
5,6,622,76,"F","W",102,230611214,6,10,1,"0 - No Injury","No","Veh vs Fixed Object"
4,13,1347,99,"M","H",101,231312295,6,15,0,"0 - No Injury","No","Veh vs Veh"
7,13,1371,60,"M","H",101,231312112,6,20,1,"1 - Injury","No","Veh vs Veh"
3,7,724,25,"F","W",101,230710888,3,15,79,"0 - No Injury","No","Veh vs Parked Veh"
5,8,884,80,"F","W",101,230810867,6,11,0,"0 - No Injury","Yes","Veh vs Veh"
4,7,752,51,"M","A",102,230710549,6,17,0,"1 - Injury","No","Veh vs Ped"
1,6,632,29,"F","W",101,230611025,6,2,0,"1 - Injury","Yes","Veh vs Veh"
1,1,109,64,"M","H",101,230114023,6,17,0,"0 - No Injury","No","Veh vs Fixed Object"
5,12,1218,50,"M","H",101,231213949,6,23,1,"1 - Injury","Yes","Veh vs Veh"
5,5,551,40,"M","W",108,230509967,6,8,0,"0 - No Injury","Unknown","Veh vs Veh"
4,9,911,26,"M","B",101,230910575,6,0,0,"1 - Injury","Yes","Veh vs Ped"
3,8,892,32,"M","H",101,230810794,6,11,0,"1 - Injury","Yes","Veh vs Veh"
7,14,1431,60,"M","W",101,231411817,5,13,9,"1 - Injury","No","Veh vs Bike"
1,19,1902,78,"F","H",101,231910100,6,13,0,"1 - Injury","No","Veh vs Veh"
4,20,2071,34,"M","H",101,232011224,6,16,0,"1 - Injury","No","Veh vs Bike"
7,2,212,54,"M","W",101,230212616,6,1,0,"0 - No Injury","Yes","Veh vs Veh"
6,11,1176,53,"M","H",101,231109950,6,16,0,"1 - Injury","Yes","Veh vs M/C"
6,7,773,53,"M","B",101,230710599,6,7,0,"0 - No Injury","Yes","Veh vs Veh"
6,3,328,23,"M","H",101,230312180,6,20,11,"1 - Injury","Unknown","Veh vs Ped"
6,6,669,30,"M","O",101,230610868,6,3,0,"1 - Injury","Yes","Veh vs Veh"
1,6,632,62,"M","O",101,230610979,6,0,0,"1 - Injury","Yes","Veh vs Veh"
2,7,782,47,"F","W",101,230710757,5,17,21,"1 - Injury","No","Veh vs Veh"
5,9,935,43,"M","H",101,230910646,6,9,0,"0 - No Injury","No","Veh vs Parked Veh"
6,16,1685,22,"M","O",101,231609247,6,18,0,"0 - No Injury","No","Veh vs Fixed Object"
5,20,2024,67,"M","A",101,232011481,6,12,5,"1 - Injury","Yes","Veh vs Veh"
3,20,2005,22,"M","H",101,232011207,6,4,1,"0 - No Injury","No","Veh vs Parked Veh"
2,7,765,61,"F","B",101,230710740,6,10,0,"1 - Injury","Yes","Veh vs Veh"
1,11,1162,99,"M","H",101,231110018,6,14,0,"1 - Injury","Yes","Veh vs Veh"
5,13,1317,49,"M","H",101,231312113,6,14,3,"0 - No Injury","Yes","Veh vs Veh"
7,8,847,22,"F","H",101,240804355,12,22,19,"1 - Injury","No","Veh vs Ped"
4,9,937,23,"F","W",101,230910624,6,20,0,"1 - Injury","No","Veh vs Ped"
6,9,989,59,"M","W",101,230910402,6,20,1,"1 - Injury","No","Veh vs Veh"
5,9,904,42,"F","O",101,230910672,6,18,1,"0 - No Injury","No","Veh vs Veh"
7,8,889,37,"M","W",101,230810662,6,14,0,"1 - Injury","No","Veh vs Veh"
6,13,1385,51,"F","H",101,231312056,6,17,0,"0 - No Injury","No","Veh vs Parked Veh"
7,1,134,36,"M","H",101,230113982,6,17,0,"1 - Injury","Yes","Veh vs Ped"
2,19,1943,31,"M","H",101,231910440,6,17,0,"1 - Injury","Yes","Veh vs M/C"
4,11,1152,79,"M","H",101,231109975,6,15,3,"1 - Injury","Yes","Veh vs Ped"
4,7,767,62,"F","H",101,230710869,6,17,1,"0 - No Injury","No","Veh vs Parked Veh"
7,12,1243,31,"M","B",102,231213613,6,16,0,"0 - No Injury","Unknown","Veh vs Fixed Object"
1,4,459,55,"M","W",101,230409255,6,3,0,"0 - No Injury","No","Veh vs Veh"
4,11,1195,47,"M","H",108,231110136,6,23,1,"0 - No Injury","Yes","Unknown"
2,3,312,20,"M","H",101,230311883,6,20,1,"1 - Injury","No","Veh vs Parked Veh"
6,15,1555,46,"M","W",101,231511086,6,7,0,"1 - Injury","Yes","Veh vs Veh"
5,6,648,24,"M","W",101,230610861,6,13,0,"0 - No Injury","No","Veh vs Veh"
6,6,677,64,"M","H",101,230611218,5,15,35,"1 - Injury","No","Veh vs Ped"
6,18,1806,32,"F","H",101,231811703,6,13,0,"1 - Injury","Yes","Veh vs Veh"
7,13,1385,21,"F","H",101,231311837,6,2,2,"0 - No Injury","Yes","Veh vs Veh"
1,6,629,30,"M","O",101,230611002,6,13,0,"1 - Injury","Yes","Veh vs M/C"
2,20,2081,28,"M","H",101,232011493,6,17,1,"1 - Injury","Unknown","Veh vs Bike"
7,12,1259,28,"F","H",101,231213642,6,14,0,"1 - Injury","Yes","Veh vs Veh"
6,14,1435,31,"F","A",101,231412419,6,17,0,"1 - Injury","Yes","Veh vs Veh"
3,11,1189,36,"M","O",108,231110099,6,16,0,"0 - No Injury","No","Veh vs Veh"
4,8,832,61,"M","O",101,230810728,6,12,5,"1 - Injury","No","Veh vs Veh"
6,21,2145,99,"M","O",102,232110512,6,23,1,"0 - No Injury","No","Veh vs Fixed Object"
6,16,1693,51,"F","H",101,231609223,6,0,0,"1 - Injury","Yes","Veh vs Veh"
2,19,1983,50,"M","O",101,231910448,6,21,1,"1 - Injury","No","Veh vs Veh"
7,9,926,31,"F","O",101,230910710,6,2,0,"0 - No Injury","No","Veh vs Parked Veh"
2,1,112,24,"F","O",101,230114099,6,17,0,"0 - No Injury","Yes","Veh vs Ped"
7,13,1346,41,"M","H",101,231312081,6,6,0,"1 - Injury","Yes","Veh vs Ped"
3,6,663,26,"M","W",101,230611150,5,9,15,"1 - Injury","No","Veh vs Bike"
3,7,711,19,"M","H",101,230710865,6,20,2,"0 - No Injury","No","Veh vs Veh"
1,14,1495,30,"M","O",101,231412137,6,16,1,"1 - Injury","No","Veh vs Veh"
5,7,782,62,"M","B",101,230710591,6,15,0,"1 - Injury","No","Veh vs Veh"
2,13,1313,40,"M","H",101,231312176,6,12,0,"0 - No Injury","No","Veh vs Parked Veh"
1,15,1547,63,"F","H",101,231510892,6,1,8,"1 - Injury","Yes","Veh vs Veh"
6,15,1513,99,"X","X",101,231511089,6,12,0,"0 - No Injury","No","Veh vs Veh"
6,19,1902,12,"F","W",101,231910616,6,19,0,"0 - No Injury","No","Veh vs Veh"
6,8,821,31,"M","W",101,230810644,6,22,1,"0 - No Injury","Unknown","Veh vs Veh"
7,1,176,42,"M","B",101,230113983,6,16,0,"0 - No Injury","No","Veh vs Veh"
1,11,1158,99,"M","O",101,231109993,6,0,0,"0 - No Injury","No","Veh vs Parked Veh"
7,13,1303,52,"F","O",101,231312099,6,9,3,"1 - Injury","No","Veh vs Ped"
1,21,2183,35,"M","O",101,232110201,6,8,0,"1 - Injury","No","Veh vs Veh"
3,14,1437,75,"F","W",101,231412280,6,20,1,"0 - No Injury","No","Veh vs Veh"
1,10,1067,54,"M","O",101,231009963,6,18,0,"0 - No Injury","No","Veh vs Parked Veh"
7,10,1021,39,"M","B",101,241004090,12,12,11,"1 - Injury","No","Veh vs Veh"
1,20,2025,29,"M","H",101,232011113,6,20,0,"1 - Injury","No","Veh vs Ped"
5,8,835,25,"F","W",101,230810870,1,19,161,"0 - No Injury","No","Veh vs Veh"
3,15,1513,31,"M","H",101,231510992,6,22,1,"1 - Injury","No","Veh vs Fixed Object"
3,6,636,22,"M","O",101,230610921,6,23,4,"0 - No Injury","No","Veh vs Parked Veh"
2,2,201,14,"F","H",101,230212300,6,19,0,"1 - Injury","No","Unknown"
1,9,963,40,"F","H",101,230910183,6,16,0,"0 - No Injury","No","Veh vs Veh"
2,3,353,74,"F","H",101,230312170,6,10,1,"1 - Injury","Unknown","Bike vs Other"
5,9,939,43,"F","H",101,230910084,6,13,0,"1 - Injury","Yes","Veh vs Veh"
5,7,762,55,"M","B",101,230710783,6,20,5,"1 - Injury","No","Veh vs Ped"
4,11,1175,56,"M","B",101,231110135,6,19,0,"1 - Injury","No","Veh vs Ped"
5,7,714,35,"M","H",101,230710868,6,9,0,"0 - No Injury","No","Veh vs Veh"
7,20,2034,52,"M","A",101,232011306,6,6,0,"1 - Injury","Yes","Veh vs Veh"
4,20,2049,22,"M","O",101,232011554,6,15,0,"0 - No Injury","No","Veh vs Fixed Object"
5,11,1141,63,"M","W",101,231110149,6,7,0,"1 - Injury","Yes","Veh vs Veh"
6,9,914,32,"M","W",101,230910699,6,17,0,"1 - Injury","Yes","Veh vs Veh"
7,20,2023,35,"F","K",108,232011577,4,10,54,"0 - No Injury","No","Veh vs Parked Veh"
7,14,1457,22,"F","O",101,231412423,6,0,0,"0 - No Injury","No","Veh vs Parked Veh"
2,8,823,54,"M","B",101,230810743,6,12,0,"0 - No Injury","No","Veh vs Veh"
3,8,899,32,"M","W",101,230810816,6,16,0,"1 - Injury","Yes","Veh vs Bike"
7,15,1547,48,"M","B",104,231510837,6,20,1,"0 - No Injury","No","Veh vs M/C"
3,10,1001,41,"M","H",101,231010271,6,7,0,"1 - Injury","Yes","Veh vs Veh"
6,15,1512,76,"F","H",101,231511117,6,14,0,"1 - Injury","Yes","Veh vs Veh"
2,11,1172,81,"F","H",101,231110059,6,21,1,"1 - Injury","No","Veh vs Ped"
2,1,111,17,"M","H",101,230114104,6,19,1,"1 - Injury","Yes","Veh vs Bike"
